time,open,high,low,close
1741001820,1.5082592459685178,1.5105218819991981,1.5243063749479737,1.5085436107770012
1741001880,1.5083859911197717,1.5060869274994444,1.5262712435117798,1.5295168541589894
1741001940,1.5295841176669511,1.50434952264387,1.5396943240946213,1.5212606420168455
1741002000,1.5210816304370138,1.5109474406783996,1.542729658686018,1.5328228597886158
1741002060,1.533069609326425,1.5233062274445648,1.5531561386455663,1.5426915858587356
1741002120,1.5425367679853452,1.5252300340356557,1.5506032180205502,1.5512188975040557
1741002180,1.5506977474466264,1.5282687340259706,1.5635157144783947,1.5482825730151235
1741002240,1.5480572234621748,1.5432863832836603,1.5698892128663626,1.5502999758114755
1741002300,1.5502893464036966,1.5464059745931604,1.5478566275550198,1.571942166019478
1741002360,1.571744483952028,1.5693509731311424,1.5966755124449816,1.5808462003510255
1741002420,1.5809616730070846,1.5800426953192857,1.6016686730605278,1.5908099872858963
1741002480,1.5907949843251847,1.5647753380762834,1.5949747391182463,1.5709035380527698
1741002540,1.5709100783729377,1.5501691794422814,1.5577161830723232,1.5372062218854037
1741002600,1.537195868139462,1.5279451687492247,1.552004683411942,1.5539334133085703
1741002660,1.5539227074062993,1.5650250460615958,1.5755690210982964,1.5894509689972531
1741002720,1.5894641602370216,1.563797608218289,1.590992182943222,1.5748468035534948
1741002780,1.5748250952672214,1.5539429353330299,1.5775902299793405,1.5658301044933525
1741002840,1.5663120459413469,1.540325057598655,1.5742978426905296,1.5495993420305412
1741002900,1.5494760650164863,1.5356790822662383,1.5677940573189366,1.5557466112843537
1741002960,1.5556936188252044,1.533618112133918,1.5704103608008473,1.549293034799683
1741003020,1.5493493198652324,1.5742783095737694,1.5732379404724215,1.580575100847849
1741003080,1.580560313361448,1.5671141523049381,1.6007707492544867,1.5873877961549088
1741003140,1.5873728652413353,1.5805913494842079,1.608042171448501,1.6035305392985075
1741003200,1.6023569586784356,1.6318729288346498,1.6160565815761356,1.6456389816098274
1741003260,1.6452038611994688,1.6482235263519778,1.659185094424681,1.6691049321119182
1741003320,1.6687045246610879,1.6825882689507852,1.6915420428705739,1.7005771198895865
1741003380,1.7005562853108662,1.7556014770514108,1.725508211627686,1.7726543800064267
1741003440,1.7777194375338325,1.7530199888651903,1.7520409797787169,1.7543041123369738
1741003500,1.7543560813194048,1.7415510066100777,1.7304978509734066,1.7103331812311118
1741003560,1.7103156619573996,1.7181171431431035,1.713035873898298,1.6924758217492526
1741003620,1.6924621991238586,1.7518417892161706,1.717409291024187,1.7516705743061334
1741003680,1.7524267384614336,1.7554643135101764,1.7743482241366126,1.7683097464100874
1741003740,1.7680656818466782,1.7421453819554062,1.7510338966080208,1.7348483220182156
1741003800,1.7341719159822562,1.715852186205877,1.7344311093708444,1.7168677354894566
1741003860,1.7169733030968648,1.7147267417650207,1.7322232731889378,1.711776698066201
1741003920,1.7119985559101563,1.7206318080656422,1.7314943703346202,1.7323978641713336
1741003980,1.732133431466262,1.7292414580381998,1.747759115668344,1.7384219063782462
1741004040,1.7384354820424843,1.7197490375823465,1.7474140312252398,1.743252406616636
1741004100,1.7429842246930323,1.7402110243226825,1.7513719385114683,1.7580326106988247
1741004160,1.7552609008714126,1.731833497266053,1.7354029798432675,1.7224974511462985
1741004220,1.7225536104506693,1.7090502813664465,1.7001092923611456,1.675174744364818
1741004280,1.6756931114732718,1.6685764856621117,1.683274101315351,1.6813360967097022
1741004340,1.6813227086081193,1.6782939950061364,1.695654886029223,1.6707209668126608
1741004400,1.670348690928739,1.665829697823645,1.68727778510934,1.6687880625627496
1741004460,1.6687749386340056,1.6670149315004212,1.6937181876240386,1.6901626740403473
1741004520,1.6902159933877554,1.6860490106064203,1.7142436694491652,1.6952396283725313
1741004580,1.6954653550688412,1.7061592959589937,1.720201657997478,1.72400786266399
1741004640,1.7239266829225872,1.7047032522136345,1.727110389399249,1.707808787156094
1741004700,1.7077948417269087,1.6891932210130667,1.7091307856594815,1.71535732397177
1741004760,1.7159417383936029,1.692013866142967,1.6926829342947207,1.691444235328083
1741004820,1.6907053704995403,1.6645811578970677,1.682759995920523,1.6630879314505387
1741004880,1.6634375594867712,1.6453079218473838,1.668576321054917,1.6557647240920519
1741004940,1.6556180877941464,1.630845960782368,1.6594174982333045,1.6349675193484887
1741005000,1.6349515867425064,1.646676040245801,1.6541567211108568,1.6660383390305478
1741005060,1.6659337348267382,1.6474321982295,1.6222927504408322,1.602245457238
1741005120,1.6022337342258257,1.5971177976954198,1.611035250801968,1.6189480032517898
1741005180,1.618978176985894,1.5935480286095773,1.5902104610414927,1.600682234128783
1741005240,1.6008641824525571,1.70440430603403,1.6256802120149898,1.699112478417887
1741005300,1.6992958751956206,1.71568336953975,1.7099723691482798,1.7133856912214052
1741005360,1.713371628382069,1.687223693241564,1.6959506726947409,1.6764739095163972
1741005420,1.6771260358221647,1.6598613252732228,1.678037973081699,1.668175448101033
1741005480,1.6686094657976462,1.6649012061599329,1.6505438982677325,1.632576914638676
1741005540,1.632339228347223,1.6259115903119843,1.6458746944763256,1.6462445545260107
1741005600,1.645781255777402,1.6425118958146299,1.6646571477367873,1.6552049212218556
1741005660,1.655192083257986,1.6690161123968217,1.6801366498989507,1.6859659129002897
1741005720,1.6859524273275275,1.6885355394179422,1.705429931070662,1.7042774520692836
1741005780,1.704238936094517,1.6905367203143427,1.7121133012034662,1.710308535821735
1741005840,1.713294173011858,1.7011827213220743,1.710113219941382,1.6969295993014148
1741005900,1.696704640992212,1.6812764227744121,1.7040566358378968,1.6938911724021932
1741005960,1.693793023212022,1.6972155296680524,1.7144373392896848,1.702721270505605
1741006020,1.7030947090345878,1.6965402630035387,1.7180008643552227,1.7213708038603779
1741006080,1.7213565729110534,1.724454802150678,1.7308147652578942,1.7396189691195412
1741006140,1.739650123075331,1.7220561986861034,1.74913593217094,1.7338660264158048
1741006200,1.73385153240548,1.7121136004539024,1.7321352414432474,1.7383022001041184
1741006260,1.7382876126993556,1.7207408354958493,1.7409489798217508,1.7230537332437228
1741006320,1.7230253840692284,1.701042040766969,1.712726002153467,1.6981337035882431
1741006380,1.6981199618478795,1.6724100307887804,1.6952851526973232,1.6799348291478384
1741006440,1.6796116490661943,1.6571989457678171,1.6843128759144943,1.6817057778503963
1741006500,1.6814705779512478,1.6593197051360573,1.6853234803550214,1.6774104350728207
1741006560,1.6773302363436295,1.6551696287603945,1.6879749965352102,1.6800510146491998
1741006620,1.6800341329037107,1.6647710766464603,1.702031905687022,1.6898704499005608
1741006680,1.6903216143471294,1.6748191852949927,1.7065461736060132,1.6859025389904538
1741006740,1.6861953555340978,1.6709786061405674,1.7057714942439404,1.696306422521388
1741006800,1.6972116215972275,1.7027829626364195,1.6901511412886696,1.7210856212661296
1741006860,1.7210713963207334,1.71466343551522,1.7403257150622626,1.7408547603612847
1741006920,1.7408401192176588,1.7311722986570477,1.7503226001028425,1.7490370362752927
1741006980,1.7489729330897716,1.7297408740088296,1.760601186729632,1.7455268258250927
1741007040,1.742040677455924,1.7469214868012954,1.7649217848081038,1.7576910957402794
1741007100,1.75800000441795,1.7632650502908718,1.737100231900172,1.7532478805064222
1741007160,1.7555812844481888,1.733029281984462,1.7522346496192314,1.7390310000672013
1741007220,1.7390163973190667,1.7542474267085022,1.7578581175339223,1.7624934297965202
1741007280,1.7623727121362012,1.7473540795082485,1.7608124629192854,1.7505720932023612
1741007340,1.7505537267817934,1.7243668768037361,1.7402940236338154,1.7309297019268675
1741007400,1.731358877764157,1.7086634098398998,1.709708273911209,1.6883213098824206
1741007460,1.688673927380834,1.6655659217828191,1.6809641483084408,1.6597713635026075
1741007520,1.6590859759603949,1.6508859058573835,1.674787841030818,1.676452784879787
1741007580,1.6764254167916268,1.6530101822394996,1.676770315943758,1.6678620993246362
1741007640,1.667848994890128,1.641748703803174,1.6704073813652724,1.6592291644962598
1741007700,1.6599696713205228,1.6582751520143861,1.664368403610921,1.662105635848128
1741007760,1.665356340248805,1.6710067422515844,1.6903025558912594,1.6795686687799163
1741007820,1.6806749000572683,1.6677429533730983,1.7022607882258145,1.6843745236089238
1741007880,1.68435403014227,1.6677429533730983,1.696394352693023,1.6821141874915442
1741007940,1.6822134453655404,1.659386528399734,1.6942146866697325,1.6780230495345425
1741008000,1.6779076309215628,1.6607405787426426,1.690862437793848,1.6715835561409436
1741008060,1.6718203429627427,1.67798801479878,1.693010412388691,1.6879586702872598
1741008120,1.687888811582792,1.670781653363413,1.695197120951633,1.6876277176470245
1741008180,1.6874522449506941,1.6925097650997158,1.6978979349094079,1.7080622827954268
1741008240,1.7080518527280604,1.7299483778276166,1.733004995090662,1.7518114052168714
1741008300,1.7517965334038081,1.7405029364745306,1.762562534023607,1.753990763560577
1741008360,1.753972325166999,1.727781897278965,1.7456322686924657,1.7258245814125348
1741008420,1.7259158776575387,1.7180995580737142,1.7420863499760668,1.7412561284568941
1741008480,1.7411428993012095,1.7149658987087004,1.746875276941611,1.735464457252704
1741008540,1.7354499295907324,1.7207091823709515,1.7140816910370982,1.696531751978572
1741008600,1.6965180439639778,1.6908215984384338,1.7099934967672445,1.7061399408638258
1741008660,1.7062351722267617,1.7118463073992005,1.7176557799121186,1.7329013346772326
1741008720,1.7327460330306514,1.7196857313325455,1.7470971169407519,1.7415976434154394
1741008780,1.7415935487278889,1.7245919656919073,1.7534530089795861,1.7488504353185623
1741008840,1.7488743535276858,1.7460211312486102,1.7706720184365887,1.7595395014437447
1741008900,1.759542070424866,1.7333915344138624,1.7586574457847908,1.750466470019305
1741008960,1.750620620056067,1.7330011458734398,1.7604990699046286,1.7533675867805554
1741009020,1.7535498413294877,1.7318440483076856,1.7613969937106697,1.7552406378933973
1741009080,1.7554686220915214,1.7490211440862704,1.7723692704934983,1.77431266398039
1741009140,1.774487436176866,1.7504138815818338,1.780369595541825,1.7612400346909334
1741009200,1.7614784546801308,1.7837164859895753,1.7766933898418011,1.7999192443257273
1741009260,1.7998787148113509,1.872848168691606,1.8238643204524445,1.875513756438306
1741009320,1.8754962803287518,1.8763968356941831,1.8864337640192126,1.879337315664903
1741009380,1.8798901122388778,1.907631435941853,1.9048711328365702,1.9340289998508626
1741009440,1.9340102918241977,1.907631435941853,1.9197238489694248,1.9114854918141237
1741009500,1.91140036512,1.9036994144266097,1.8888141424226792,1.867187128840793
1741009560,1.867134621044655,1.8415572962218922,1.840791064513755,1.8254659715340058
1741009620,1.8254495490767817,1.8224388087828272,1.8251002861619332,1.8304020949554465
1741009680,1.829748322123466,1.8208104313574598,1.8320371877223205,1.8465765250539605
1741009740,1.845894246113726,1.8416311535133207,1.866056175526845,1.8445556014848417
1741009800,1.8446866464781726,1.8199839330962082,1.8302237337611043,1.8134460533023289
1741009860,1.813426363200909,1.796054170672475,1.7905953631211973,1.7696898893353459
1741009920,1.7696288720454743,1.7805335884302795,1.7759468806383496,1.7928671364704116
1741009980,1.7938900064146166,1.7970248665027178,1.8122335662118494,1.787283190859562
1741010040,1.786961271479413,1.7858126262606744,1.8002119510203949,1.810780828316568
1741010100,1.8103175862965475,1.796898254003121,1.8217163458576013,1.8107526621344194
1741010160,1.8111555125742818,1.8102804918076871,1.8120927154187472,1.8295465471727022
1741010220,1.8299630847408683,1.812728333466554,1.8483019330560444,1.8390244674655176
1741010280,1.8399759516899095,1.831920678197053,1.8542071025569449,1.847717255430958
1741010340,1.8477074059163858,1.865909100310946,1.868461202819102,1.8855197926463974
1741010400,1.8854809816886249,1.8768294284011364,1.8603059418983598,1.8362993893426927
1741010460,1.839130984014887,1.8293110538998103,1.843495399741361,1.8239766846529244
1741010520,1.8230660360934818,1.8038619414809223,1.8248960525119313,1.823716147468058
1741010580,1.8263297237382654,1.8527730534778115,1.8503407482862273,1.8783655823807974
1741010640,1.8783480462319615,1.8689055961347252,1.8911663506675191,1.8662048332383774
1741010700,1.8661875531088978,1.841416615666787,1.8621017895104421,1.8647120255845344
1741010760,1.8643884761008245,1.8381422757466634,1.8537317311302157,1.8361374337953444
1741010820,1.8373178242122272,1.8373192944992875,1.8480272740094912,1.8559241767543428
1741010880,1.8560197754194396,1.8589665149164052,1.8779087697665757,1.8747779149296897
1741010940,1.8754540319450022,1.8623569162944877,1.882644877684708,1.8745208985175903
1741011000,1.8749716962305056,1.8919350030057733,1.8878281868709479,1.9088836407381986
1741011060,1.9089358760678452,1.898321900207635,1.9337631517720975,1.9205831686479402
1741011120,1.9206844474493352,1.9126924189118333,1.9065930337822703,1.893575320740739
1741011180,1.8935574643824016,1.8681775742620481,1.875405146919146,1.8526533788524038
1741011240,1.8534144584214445,1.88410261310018,1.8640737006138999,1.906549368392678
1741011300,1.907763483418748,1.8867931287166027,1.8842294491071316,1.8780275881950186
1741011360,1.8780100591619495,1.8543627437505241,1.8546683889043607,1.8409573717154288
1741011420,1.8410039956945219,1.8191222646961727,1.832966802956809,1.8220613842668618
1741011480,1.8217880224850058,1.8051562025879109,1.8048529846531853,1.7872444623591082
1741011540,1.7872605308643195,1.7918654071441578,1.7759785720667969,1.7818259930683789
1741011600,1.7831448341472202,1.7658078513244326,1.7673831524176038,1.756655988546338
1741011660,1.7569473155228135,1.7525698110888477,1.7748764146107538,1.7505826555206665
1741011720,1.750905796646387,1.7251933750649928,1.700760727279255,1.691060471096317
1741011780,1.6917052489149846,1.6680102464278053,1.6263633383615468,1.6507053736237063
1741011840,1.6485978146941502,1.6928016772515637,1.6310571910417493,1.7072278596492927
1741011900,1.7065731592967686,1.7444314409758979,1.714486637067271,1.7080305958405115
1741011960,1.7080729769199403,1.7296670167174013,1.7329979525510104,1.7192865063814233
1741012020,1.7186280314604534,1.7259389820070592,1.7324134217596263,1.7323837810802618
1741012080,1.7322038454391795,1.7233645278486005,1.7261596465457958,1.7157234843396925
1741012140,1.7160860870380876,1.7235931337506476,1.7276315373337334,1.7459317146934688
1741012200,1.746638709887515,1.7556542322595738,1.6526496176246408,1.6287780008214559
1741012260,1.6288185297012876,1.6803795842356029,1.597460755616537,1.6732700062970605
1741012320,1.673256788010285,1.7172203046042942,1.6287225891460433,1.7235501622040834
1741012380,1.7235253232769507,1.765093897507264,1.6773090702273816,1.6750620796362283
1741012440,1.6741017556853075,1.6861721060921413,1.6370574348279916,1.6561203221416692
1741012500,1.6527029493153123,1.6284192212067663,1.540116876473933,1.5310413487677528
1741012560,1.53252038033766,1.5306497524211609,1.4910550239658655,1.530977974857917
1741012620,1.5309677522348013,1.5065230372202785,1.3955757925902676,1.3751696967604872
1741012680,1.374053734284104,1.354911602981276,1.2601301486713152,1.3098135918587224
1741012740,1.3098080253930755,1.3128094298515791,1.2370235760625459,1.2121543968059216
1741012800,1.2117319232132548,1.338961945045998,1.2296676433926723,1.2751304593161787
1741012860,1.2716718176603055,1.294387311160293,1.248816308715208,1.2905021532234688
1741012920,1.2904969933201176,1.2806357868985647,1.1524638024223595,1.1312188724035261
1741012980,1.1277069293293585,1.1201438926184217,0.9132885919217202,0.9815860297420522
1741013040,0.9823267201427437,1.0905622888932605,0.9855943465618284,1.1069994765289755
1741013100,1.1067165240022878,1.0918987541667795,0.9510119555848899,1.0465794950486564
1741013160,1.0436608112535872,1.1409364786632656,1.0535020351872573,1.1657224455348776
1741013220,1.167550675905409,1.1437043685849977,1.084239199512448,1.1594202622792502
1741013280,1.1595340450886127,1.1530279723747237,1.1272057339489265,1.105703832150168
1741013340,1.1057025627922619,1.1099445523731515,1.0100284378956026,1.0122730851923403
1741013400,1.0106542614479426,1.034198624489573,0.9404164546736126,0.9406218385804914
1741013460,0.9417823545361551,0.9906193055312467,0.8878086834491461,0.9703477230649841
1741013520,0.9673602301988741,0.9448629549826412,0.7785295956191504,0.753725136937159
1741013580,0.7560936665522239,0.7760533228817835,0.7146431971368497,0.7043392573133342
1741013640,0.7047900458836522,0.7193168550070628,0.655021056415788,0.68373569507204
1741013700,0.681102785393799,0.7527073847617514,0.6627115097192834,0.6578087244047675
1741013760,0.6587428282934649,0.6971702186193154,0.4758095498094887,0.5215689013546905
1741013820,0.5220200170772094,0.5630629624495245,0.37588647591144564,0.42115998276968797
1741013880,0.42008170848279186,0.5269819170784131,0.4117576516452952,0.5157103354678979
1741013940,0.5159961016940137,0.5300804063046478,0.34731137126040607,0.3387034845312957
1741014000,0.34010903874037046,0.48967695087786567,0.33168397576547864,0.4907656604030361
1741014060,0.49773423781754816,0.6172601463045604,0.490208022134579,0.5629238982935505
1741014120,0.563602988784353,0.5720559669347479,0.4569989263904056,0.5313003172868389
1741014180,0.5307935981028798,0.6004453029553761,0.5128673934752407,0.6198935224607385
1741014240,0.624222378070067,0.6819696846399848,0.6298721473070099,0.6868269335627872
1741014300,0.6913867461385786,0.6760927544503803,0.47601730472931636,0.497933953759713
1741014360,0.49722725721253264,0.547422801735484,0.4827781427983234,0.5074294779163722
1741014420,0.5114720039339846,0.596836846716879,0.5362310187814189,0.5249840509401396
1741014480,0.5242345365255006,0.584706665852761,0.5184486061519968,0.5387573140105305
1741014540,0.5334306013886874,0.548147306594285,0.5339950124408906,0.5358738011131239
1741014600,0.5355641447681234,0.6129940084709388,0.5261461019951488,0.6333323121181225
1741014660,0.6333374668643935,0.6703178176632314,0.6338476609423775,0.6517741198795496
1741014720,0.6469132808431198,0.710563007465519,0.6558027783175175,0.7356811764985696
1741014780,0.7338639753017877,0.7955903349722934,0.7586590699819539,0.8129234102668064
1741014840,0.8124882174628203,0.7874730669426088,0.757997071254367,0.7573761782980973
1741014900,0.7568400546651656,0.7327623990614295,0.6172343098957238,0.6023917610284966
1741014960,0.6018729830656702,0.6084922307075081,0.5879056535015712,0.6172318182477442
1741015020,0.6172408326551764,0.6271288872453329,0.6236254146328309,0.622227794806254
1741015080,0.6222367040337595,0.6802357967982913,0.6399711491725881,0.6258084207118233
1741015140,0.6247610449628946,0.6379507389469486,0.6269917485880236,0.6352511332769568
1741015200,0.6346084390755765,0.7334341487120675,0.6503729802433461,0.7228620428484407
1741015260,0.7212528327520497,0.9084935144735576,0.7368025481619915,0.884363410512548
1741015320,0.8832401774515359,0.9401431223587962,0.9021437729173418,0.9250107321249402
1741015380,0.9251329706395236,1.0241258967438993,0.8847099660008497,1.019599813323604
1741015440,1.021043843152096,1.039822329679984,0.9649280139435944,0.9512862592962967
1741015500,0.9526894789412617,0.9646989132527507,0.9063939455992625,0.8982880668119823
1741015560,0.898938972713766,0.9251922963647778,0.8881432040827678,0.9008828763423741
1741015620,0.898446074903332,0.9658102896380987,0.9188627620588248,0.9907294766218608
1741015680,0.9902834990825599,0.9950507430171247,0.9660477777487765,0.9540148581918882
1741015740,0.9506650772198488,0.9709556809411451,0.9489590552753936,0.9891556911943385
1741015800,0.9907940003862195,1.0282830071473188,0.952846537165071,0.9454417765005759
1741015860,0.945264325496985,0.9216049422095459,0.8883474377327698,0.8800997546898879
1741015920,0.880300394082183,0.8943199485465089,0.8473457718600975,0.8316715252590969
1741015980,0.8325385962514216,0.8088529943050246,0.7516763919138059,0.7716916403748411
1741016040,0.7763517665609392,0.8055681033432732,0.7574019766535003,0.824108905352349
1741016100,0.8264865152790578,0.816973779348585,0.7627190940931858,0.797720713452398
1741016160,0.7977259280404103,0.8117299116569637,0.7769520667363832,0.8237004957112012
1741016220,0.8234939214300127,0.8041612977922015,0.7563491169750436,0.7685898395657887
1741016280,0.7719086448697703,0.8056173415375605,0.7895370851002521,0.8242708608996975
1741016340,0.824360013296915,0.8755179923564378,0.8491697896308013,0.8553909714005153
1741016400,0.854278910390073,0.8553549517957014,0.8091012602624432,0.8707415406712004
1741016460,0.8701607819818878,0.8618016382334883,0.855036225163598,0.8780119364381617
1741016520,0.8748081041945216,0.8717758895905872,0.8536699724704844,0.8288549070442928
1741016580,0.8289157973447563,0.8652834819723888,0.8418208995005793,0.8778746263001901
1741016640,0.8778781534137777,0.8688462170304797,0.8720017031930125,0.8639429284552175
1741016700,0.8639432281731647,0.8386843060154981,0.8309155268444809,0.8335762633268595
1741016760,0.832989245678101,0.8077627200029419,0.8053863205943205,0.7856761498113444
1741016820,0.7857485112469417,0.801259761343116,0.7861179320976474,0.8168033018577007
1741016880,0.8166989730433563,0.8034649290444172,0.7779873200656957,0.7544644992185421
1741016940,0.7539213954876822,0.783562147510631,0.76025420521386,0.8054840174069532
1741017000,0.805489068554699,0.8290265859073935,0.81037243867021,0.8191798234764417
1741017060,0.819184586287391,0.8722964076444824,0.8397996906195353,0.8843105989210174
1741017120,0.8849864439799222,0.866036122942212,0.873279924140436,0.8638337844993895
1741017180,0.8638376072137856,0.874874378816822,0.8711706835136968,0.8725195309192965
1741017240,0.8725795019516439,0.8473115410574452,0.8474936651928564,0.8475290858084424
1741017300,0.8476071864560263,0.8459047355063736,0.8391130430031527,0.8381849548808317
1741017360,0.8344538563148113,0.8092293147899335,0.8087878672477863,0.811529184250476
1741017420,0.8115341081297696,0.7915739051239842,0.7409611678283962,0.7212988197392235
1741017480,0.7207986626267211,0.6958407873735529,0.6639826881270502,0.6654276766758126
1741017540,0.6702836784548408,0.6463528851007244,0.6148715378413964,0.628822202201663
1741017600,0.6288309725975951,0.6513681468902984,0.6536090272149138,0.6761132220282281
1741017660,0.6761209968098024,0.6879169551071418,0.6615670970253107,0.6692336320385711
1741017720,0.6658405567636719,0.6872452054565038,0.6782790436271421,0.6953542452081074
1741017780,0.6950905211141042,0.6940119401571607,0.7076041787514639,0.7083001266779027
1741017840,0.7092542917667011,0.6973812394519782,0.6751415922107419,0.7105710251135876
1741017900,0.7103562704428804,0.7071655720596794,0.7157277482437536,0.713862947652142
1741017960,0.7145916709139404,0.7132851762068395,0.6927056861108538,0.6694131914497631
1741018020,0.668959895763971,0.6784843238872033,0.6680708823969037,0.6692441943568762
1741018080,0.6688683575991734,0.6477807927350614,0.5810215709885959,0.5755775556235593
1741018140,0.5757951681952239,0.57616383914388,0.5594467507548433,0.5976668839731631
1741018200,0.6007710043894908,0.6276705073824933,0.589433884606752,0.5847139609578293
1741018260,0.5847236599613165,0.5700020308301844,0.5181352131373399,0.5084117735187829
1741018320,0.5084230789066032,0.5554240083072045,0.5295546911882764,0.5778695786958594
1741018380,0.5794954224721054,0.6021932588525832,0.6042654731206417,0.6177071225714945
1741018440,0.6170859219147595,0.6151604890195853,0.6115298527749943,0.6084052409171042
1741018500,0.6081609508473111,0.6156810070734856,0.5708169310281883,0.5680325395806549
1741018560,0.5680461104755219,0.6703072666215988,0.5784616078239283,0.695382411390256
1741018620,0.6975866964540712,0.7113684036435053,0.7014912543307357,0.6880556832589974
1741018680,0.6873097771065848,0.7589571184223839,0.7074245939902526,0.753989194894797
1741018740,0.7544178139967604,0.7553381111422541,0.7537046433345116,0.7716634741926923
1741018800,0.7710531150988054,0.7673838836733059,0.756655467450049,0.7925627813465398
1741018860,0.792568104524117,0.8301098261817194,0.8044672691693145,0.8233061691611303
1741018920,0.8225891018780099,0.8441356775259012,0.8460429020238834,0.8615241575632508
1741018980,0.861686460341124,0.8426620487111527,0.8336515535005289,0.8088393138553382
1741019040,0.8089780809128223,0.78813778256549,0.7989987371270392,0.798629072826673
1741019100,0.799507401555258,0.7802139502990788,0.7446303309887634,0.7201651309077645
1741019160,0.7194713592372071,0.7388538670975726,0.7298797316809124,0.7578162748941606
1741019220,0.757758957011755,0.7659383909695795,0.7649374940845801,0.7467892145832047
1741019280,0.7465807388109099,0.7295372973355981,0.7088014104928486,0.6983856305617906
1741019340,0.6994209804486007,0.6935125241865309,0.7035089419419538,0.7024873308371024
1741019400,0.7018432211170059,0.7157998411293833,0.6999137254479634,0.7334102780628847
1741019460,0.7334168465737576,0.7207412456275238,0.7043012276531656,0.7012761850047357
1741019520,0.7011109157986507,0.6787410659002776,0.6530068900743956,0.6574883340828374
1741019580,0.657496500972806,0.6373036083934569,0.6388830767958584,0.6260196670779357
1741019640,0.6258454201458433,0.6221347275390241,0.6089910172292915,0.6064793782127313
1741019700,0.6064886189904918,0.6755581683409767,0.6176005219577928,0.6816936468663111
1741019760,0.6817013041636122,0.6707257912730434,0.6423022297984684,0.6291883625695903
1741019820,0.629190083859482,0.6280784809923053,0.6163504711689909,0.6192492210441014
1741019880,0.6170647977228796,0.6201440976842615,0.5847189043075846,0.5778660579230877
1741019940,0.577875901094973,0.570332630134687,0.5740741056187261,0.5953009246727272
1741020000,0.5953104007896468,0.5807535422542527,0.5985574947300863,0.5922202485002851
1741020060,0.5922297894744533,0.5956903001927574,0.5786517563946169,0.6206856963336522
1741020120,0.6206946380268433,0.6649508544858945,0.6333370768173753,0.6858411171876099
1741020180,0.6852114407136102,0.6614830788025025,0.6220338006707505,0.6126266474665387
1741020240,0.6093615090855763,0.6019048637146162,0.5893282465119278,0.6269033810428286
1741020300,0.6269121918355613,0.6307267924421975,0.6369639847398129,0.614355346895876
1741020360,0.6142658422993619,0.6326787351443105,0.615706078790538,0.6246007956522284
1741020420,0.6257855682688631,0.6343528337500841,0.641499380277769,0.6579037852695185
1741020480,0.6584787758950198,0.6951057314731193,0.6804763159995664,0.7144896452049355
1741020540,0.7136798099646392,0.6893026585749483,0.6820010258349214,0.6798874904360662
1741020600,0.6798951857582456,0.6907340832231611,0.6857370931220141,0.6930798259996559
1741020660,0.693034433104874,0.7004234564561688,0.7076886892273232,0.6840560853939752
1741020720,0.6845425079708793,0.6715136023816455,0.6939170029315468,0.6822816159186508
1741020780,0.6822892608374828,0.6995231009034837,0.7029455387695344,0.7001002469000561
1741020840,0.7010686674149011,0.6888559978124815,0.662753764957213,0.6440671482892918
1741020900,0.644005183761579,0.6441477173994231,0.652503348489045,0.6691949035381174
1741020960,0.6694140658892944,0.7269839452604048,0.690497849928942,0.7290973314214657
1741021020,0.7288152934435175,0.7132605571096985,0.7123578930187351,0.688957001087734
1741021080,0.6881160170965069,0.6822967669306116,0.6754021661779867,0.6536612540834686
1741021140,0.6536695015446707,0.6678840440598779,0.6784515858486916,0.6549181699618275
1741021200,0.6548630183856426,0.6531899600789339,0.6161427162491632,0.6204462837853911
1741021260,0.6200820364624487,0.6227396539259854,0.6165547048189928,0.5917731103586835
1741021320,0.591782660746418,0.6174324799845685,0.5899409474619284,0.630913541226156
1741021380,0.6309011434014069,0.6200878254622174,0.6314144634914989,0.6279138428273932
1741021440,0.6279226323469483,0.6492051833555226,0.6519082538881835,0.6651108071266492
1741021500,0.6626543244890993,0.6997130196528761,0.6640883262218795,0.7240591055897304
1741021560,0.7240658709701487,0.7429054670846555,0.7150868771351316,0.707793135399237
1741021620,0.7076629359787368,0.7284259209502503,0.7242210510679484,0.7420925037100148
1741021680,0.741436998089198,0.719541943895234,0.7224252034558661,0.7135460781029787
1741021740,0.7135530648133904,0.7159405216844885,0.6891421610453108,0.6724762637583616
1741021800,0.6724841151085506,0.6808407231852475,0.6734091274555591,0.6597803571551324
1741021860,0.6597884757913082,0.6511325069604946,0.655535161810616,0.6686597460773032
1741021920,0.6686676777763577,0.6614197725527067,0.6564154792675181,0.6333499159819609
1741021980,0.6335029397007529,0.6160784296416598,0.6244423492328385,0.6261323318065252
1741022040,0.6262010107090861,0.6472321385701443,0.6509786386536951,0.6637799550201546
1741022100,0.664382987524255,0.6426846396263073,0.627005833667337,0.6109014688099732
1741022160,0.6109070957911418,0.6737680082772391,0.6349744672872112,0.689052061952485
1741022220,0.6890595643336151,0.7164645567522645,0.708576049223882,0.7316358085875552
1741022280,0.7340118446449163,0.733068379268786,0.7261859196317494,0.716908416096897
1741022340,0.7169434976094228,0.7337014417667692,0.7335312884921406,0.7588443405425634
1741022400,0.7576603774496692,0.7350203219708991,0.7484086535137857,0.7477257401396232
1741022460,0.7481615325029317,0.7331738896851173,0.7529264427026079,0.7338116461584941
1741022520,0.733818206219394,0.7699935079705434,0.7491410776379289,0.7476834908664028
1741022580,0.7474081029927017,0.7444986743712438,0.7585921658552336,0.7580662497607267
