time,open,high,low,close,tick_volume,spread,real_volume
1741173120,90006.15,90056.49,89960.41,90035.95,442,140,0
1741173180,90035.94,90035.94,89937.21,89966.15,445,140,0
1741173240,89963.32,90003.4,89897.39,89897.39,418,140,0
1741173300,89897.39,90051.65,89893.38,90031.0,389,140,0
1741173360,90035.69,90073.75,90005.29,90045.29,391,140,0
1741173420,90045.79,90049.37,89958.04,90003.49,419,140,0
1741173480,90004.0,90038.26,89936.92,89950.09,353,140,0
1741173540,89950.84,89950.84,89802.31,89818.81,317,140,0
1741173600,89820.2,89939.31,89819.13,89869.9,390,140,0
1741173660,89870.61,89871.11,89734.38,89788.16,386,140,0
1741173720,89788.27,89884.22,89751.15,89779.09,416,140,0
1741173780,89775.49,89790.39,89638.41,89659.26,332,140,0
1741173840,89660.54,89719.89,89629.78,89711.93,284,140,0
1741173900,89711.93,89794.54,89706.02,89729.46,361,140,0
1741173960,89730.03,89845.51,89689.21,89825.14,419,140,0
1741174020,89826.95,89855.28,89723.38,89748.31,377,140,0
1741174080,89748.51,89798.13,89674.9,89682.37,405,140,0
1741174140,89683.36,89746.86,89645.41,89694.42,428,140,0
1741174200,89695.12,89797.9,89677.31,89705.23,416,140,0
1741174260,89705.23,89708.96,89554.53,89598.01,364,140,0
1741174320,89594.51,89781.18,89570.72,89742.3,415,140,0
1741174380,89743.91,89803.28,89615.18,89617.72,398,140,0
1741174440,89616.6,89636.09,89568.38,89582.99,421,140,0
1741174500,89584.6,89713.92,89584.6,89700.6,382,140,0
1741174560,89699.62,89700.28,89557.06,89626.84,387,140,0
1741174620,89633.09,89674.54,89586.53,89598.65,327,140,0
1741174680,89598.64,89676.56,89595.8,89632.39,359,140,0
1741174740,89632.39,89659.51,89597.9,89652.8,349,140,0
1741174800,89652.68,89784.34,89648.87,89774.47,323,140,0
1741174860,89776.71,89865.11,89756.2,89816.09,406,140,0
1741174920,89817.12,89833.56,89780.67,89810.49,394,140,0
1741174980,89810.59,89864.07,89804.53,89864.07,377,140,0
1741175040,89871.75,89885.05,89805.47,89841.25,362,140,0
1741175100,89840.14,89948.67,89826.16,89896.5,346,140,0
1741175160,89896.5,90002.85,89884.0,89967.54,394,140,0
1741175220,89967.35,90081.62,89950.8,90013.29,340,140,0
1741175280,90013.29,90047.49,89891.33,89911.17,411,140,0
1741175340,89911.36,90038.11,89880.8,90038.11,420,140,0
1741175400,90038.11,90132.08,90029.19,90085.34,412,140,0
1741175460,90087.59,90087.59,89936.65,89958.21,357,140,0
1741175520,89957.78,90014.36,89921.29,89935.73,353,140,0
1741175580,89937.37,89937.37,89700.44,89717.3,396,140,0
1741175640,89717.3,89753.93,89590.66,89731.9,421,140,0
1741175700,89733.1,89891.62,89706.19,89888.62,349,140,0
1741175760,89890.65,89918.37,89834.57,89865.79,366,140,0
1741175820,89865.42,89915.7,89778.99,89819.39,448,140,0
1741175880,89821.68,89850.23,89710.78,89770.73,395,140,0
1741175940,89771.23,89871.83,89745.36,89813.4,366,140,0
1741176000,89814.13,89966.58,89813.2,89955.03,353,140,0
1741176060,89954.47,89990.43,89904.75,89990.43,379,140,0
1741176120,89999.32,90012.46,89960.65,89994.71,228,140,0
1741176180,89994.71,90013.59,89977.25,90008.51,319,140,0
1741176240,90008.52,90011.53,89909.36,89974.68,392,140,0
1741176300,89974.69,90013.73,89928.61,89955.34,401,140,0
1741176360,89956.52,90130.35,89934.69,90130.35,414,140,0
1741176420,90130.35,90371.1,90105.45,90309.36,444,140,0
1741176480,90316.96,90322.61,90146.5,90310.29,372,140,0
1741176540,90322.57,90412.7,90288.21,90361.08,410,140,0
1741176600,90350.12,90475.35,90326.84,90443.86,394,140,0
1741176660,90442.25,90543.41,90406.44,90498.6,378,140,0
1741176720,90497.96,90544.19,90318.58,90318.58,376,140,0
1741176780,90318.58,90458.93,90302.22,90403.75,394,140,0
1741176840,90403.75,90410.9,90261.48,90261.48,414,140,0
1741176900,90248.7,90419.27,90244.5,90288.25,398,140,0
1741176960,90288.25,90326.31,90165.3,90223.31,443,140,0
1741177020,90223.43,90389.76,90202.55,90331.21,438,140,0
1741177080,90331.66,90433.6,90319.58,90419.92,404,140,0
1741177140,90419.93,90681.08,90358.91,90630.46,444,140,0
1741177200,90630.46,90797.95,90506.61,90539.16,476,140,0
1741177260,90541.92,90544.64,90314.58,90329.7,490,140,0
1741177320,90329.7,90431.6,90278.33,90278.33,432,140,0
1741177380,90277.14,90299.54,90191.89,90200.58,390,140,0
1741177440,90200.59,90352.5,90143.44,90304.05,432,140,0
1741177500,90305.15,90379.44,90189.25,90239.53,419,140,0
1741177560,90239.53,90397.2,90239.53,90341.8,456,140,0
1741177620,90341.13,90434.46,90335.27,90338.84,472,140,0
1741177680,90339.56,90417.48,90335.57,90407.22,347,140,0
1741177740,90408.0,90418.82,90321.76,90411.91,408,140,0
1741177800,90412.12,90570.54,90412.03,90553.35,400,140,0
1741177860,90553.88,90632.26,90481.98,90622.1,341,140,0
1741177920,90622.1,90909.48,90580.78,90852.6,449,140,0
1741177980,90852.52,90867.59,90640.0,90691.52,474,140,0
1741178040,90686.26,90795.96,90577.63,90577.65,452,140,0
1741178100,90577.66,90665.01,90543.83,90595.11,411,140,0
1741178160,90594.96,90646.86,90579.06,90633.11,393,140,0
1741178220,90633.12,90633.12,90460.4,90505.55,404,140,0
1741178280,90506.96,90639.45,90471.79,90616.22,419,140,0
1741178340,90616.36,90842.46,90538.61,90812.55,385,140,0
1741178400,90812.56,90873.59,90793.48,90828.65,303,140,0
1741178460,90828.65,90998.56,90698.68,90731.33,393,140,0
1741178520,90731.33,90754.61,90619.48,90689.67,415,140,0
1741178580,90689.67,90958.82,90662.48,90776.16,471,140,0
1741178640,90777.93,90843.77,90630.05,90663.99,437,140,0
1741178700,90665.77,90738.57,90555.49,90581.64,452,140,0
1741178760,90580.44,90603.42,90455.99,90513.44,362,140,0
1741178820,90513.44,90540.05,90362.46,90424.01,418,140,0
1741178880,90423.17,90427.29,90256.83,90347.15,421,140,0
1741178940,90347.2,90468.71,90347.2,90417.06,279,140,0
1741179000,90417.06,90507.26,90378.53,90444.34,367,140,0
1741179060,90441.73,90474.88,90322.46,90358.55,431,140,0
1741179120,90358.14,90433.48,90325.95,90397.58,419,140,0
1741179180,90395.76,90413.34,90302.76,90399.2,369,140,0
1741179240,90396.24,90565.64,90394.12,90535.56,407,140,0
1741179300,90535.56,90563.7,90470.0,90481.09,416,140,0
1741179360,90481.05,90570.74,90458.77,90519.64,412,140,0
1741179420,90519.31,90523.86,90412.65,90438.22,449,140,0
1741179480,90436.67,90459.13,90354.85,90397.15,391,140,0
1741179540,90397.14,90442.57,90358.6,90401.22,361,140,0
1741179600,90399.82,90519.04,90399.22,90487.43,373,140,0
1741179660,90487.81,90541.44,90425.1,90442.94,376,140,0
1741179720,90442.47,90652.04,90427.49,90583.75,394,140,0
1741179780,90583.75,90653.38,90281.26,90281.26,503,140,0
1741179840,90278.06,90455.31,90251.97,90399.44,485,140,0
1741179900,90399.44,90447.44,90302.76,90341.18,464,140,0
1741179960,90342.24,90346.68,90234.58,90234.58,410,140,0
1741180020,90236.11,90291.43,90118.12,90175.43,426,140,0
1741180080,90173.02,90211.46,89912.34,89930.63,415,140,0
1741180140,89937.12,90110.0,89887.45,90006.26,538,140,0
1741180200,90007.09,90150.41,89978.13,90133.53,371,140,0
1741180260,90123.73,90275.11,90066.17,90243.28,385,140,0
1741180320,90241.15,90241.15,90122.19,90170.88,457,140,0
1741180380,90171.05,90171.05,89985.54,90009.22,465,140,0
1741180440,90010.59,90018.45,89751.04,89767.32,491,140,0
1741180500,89763.13,89849.08,89715.08,89779.37,471,140,0
1741180560,89777.58,89946.38,89775.89,89869.15,501,140,0
1741180620,89870.09,89992.46,89799.13,89970.93,443,140,0
1741180680,89971.72,89982.61,89816.73,89899.03,428,140,0
1741180740,89899.03,89922.25,89615.79,89615.79,467,140,0
1741180800,89615.79,89852.32,89615.79,89833.15,418,140,0
1741180860,89833.15,89889.7,89732.64,89848.66,444,140,0
1741180920,89858.02,89968.48,89843.02,89848.58,411,140,0
1741180980,89849.04,89918.65,89702.72,89718.82,426,140,0
1741181040,89715.62,89823.85,89662.43,89662.43,370,140,0
1741181100,89661.06,89733.76,89398.34,89513.32,491,140,0
1741181160,89512.95,89732.34,89507.99,89715.49,442,140,0
1741181220,89715.64,89824.49,89665.98,89768.13,356,140,0
1741181280,89758.55,89786.38,89674.03,89733.4,431,140,0
1741181340,89735.4,89812.55,89704.88,89797.08,401,140,0
1741181400,89797.16,90049.3,89791.21,89991.5,445,140,0
1741181460,89992.52,89992.52,89869.47,89909.47,436,140,0
1741181520,89913.74,89967.09,89817.49,89949.11,435,140,0
1741181580,89952.32,89965.27,89906.4,89953.48,422,140,0
1741181640,89952.84,90013.58,89855.48,89977.6,448,140,0
1741181700,89976.79,89977.46,89746.12,89797.64,428,140,0
1741181760,89797.64,89880.05,89689.9,89879.45,394,140,0
1741181820,89878.22,89905.2,89804.78,89805.25,379,140,0
1741181880,89805.01,89815.46,89663.25,89699.17,399,140,0
1741181940,89699.17,89762.35,89629.49,89653.95,386,140,0
1741182000,89653.94,89690.26,89607.32,89676.69,426,140,0
1741182060,89676.69,89700.18,89451.06,89451.06,438,140,0
1741182120,89451.06,89537.54,89395.07,89483.12,464,140,0
1741182180,89483.12,89512.3,89281.58,89281.58,454,140,0
1741182240,89279.9,89336.62,89132.23,89139.27,512,140,0
1741182300,89150.98,89452.56,89146.41,89452.56,440,140,0
1741182360,89438.24,89573.54,89434.52,89545.88,430,140,0
1741182420,89545.83,89680.0,89447.13,89536.09,422,140,0
1741182480,89535.22,89606.12,89436.4,89513.32,400,140,0
1741182540,89509.02,89565.66,89376.34,89519.02,474,140,0
1741182600,89518.87,89625.24,89454.86,89584.04,494,140,0
1741182660,89581.73,89791.54,89523.61,89713.62,429,140,0
1741182720,89713.61,89747.58,89609.65,89716.7,483,140,0
1741182780,89715.99,89748.18,89541.82,89572.91,472,140,0
1741182840,89572.72,89581.48,89471.87,89524.52,433,140,0
1741182900,89525.18,89596.51,89513.41,89552.75,387,140,0
1741182960,89551.41,89592.64,89530.28,89571.59,355,140,0
1741183020,89571.59,89571.6,89467.1,89526.99,407,140,0
1741183080,89526.69,89559.45,89432.72,89453.46,386,140,0
1741183140,89453.65,89522.67,89432.84,89484.32,361,140,0
1741183200,89484.33,89533.92,89429.65,89533.3,390,140,0
1741183260,89533.92,89621.64,89503.58,89573.54,367,140,0
1741183320,89577.64,89622.46,89526.52,89561.91,393,140,0
1741183380,89561.92,89614.0,89446.15,89468.53,395,140,0
1741183440,89468.53,89484.78,89386.41,89424.07,361,140,0
1741183500,89407.66,89590.74,89363.44,89542.73,423,140,0
1741183560,89542.45,89581.19,89432.52,89524.78,417,140,0
1741183620,89524.64,89568.34,89466.78,89548.02,430,140,0
1741183680,89548.02,89765.46,89546.5,89765.46,386,140,0
1741183740,89765.45,89765.45,89595.59,89615.65,325,140,0
1741183800,89615.66,89686.39,89583.69,89637.63,293,140,0
1741183860,89637.05,89765.3,89618.01,89708.43,426,140,0
1741183920,89712.49,89764.82,89627.5,89756.03,387,140,0
1741183980,89753.11,89823.83,89698.1,89749.09,402,140,0
1741184040,89750.28,89825.83,89738.18,89809.8,425,140,0
1741184100,89810.45,89873.71,89688.96,89784.39,409,140,0
1741184160,89784.74,89784.74,89607.26,89622.69,398,140,0
1741184220,89623.15,89711.9,89539.95,89611.05,408,140,0
1741184280,89610.42,89728.46,89602.43,89681.24,421,140,0
1741184340,89681.88,89799.09,89663.86,89663.86,409,140,0
1741184400,89661.46,89661.46,89469.41,89498.2,425,140,0
1741184460,89499.52,89565.72,89333.72,89343.46,434,140,0
1741184520,89345.3,89494.52,89326.01,89433.92,400,140,0
1741184580,89435.51,89520.87,89401.97,89443.16,358,140,0
1741184640,89444.12,89521.89,89408.27,89421.58,380,140,0
1741184700,89422.32,89561.44,89422.32,89528.0,328,140,0
1741184760,89528.37,89629.41,89511.66,89623.24,379,140,0
1741184820,89625.27,89760.72,89614.26,89721.1,427,140,0
1741184880,89719.04,89722.28,89613.4,89671.91,416,140,0
1741184940,89669.67,89757.34,89627.49,89753.75,396,140,0
1741185000,89753.75,89805.91,89544.34,89802.91,505,140,0
1741185060,89802.91,89830.4,89551.14,89554.26,473,140,0
1741185120,89553.96,89600.72,89380.1,89393.63,523,140,0
1741185180,89393.63,89429.04,89246.19,89384.87,560,140,0
1741185240,89387.32,89399.3,89165.6,89379.23,572,140,0
1741185300,89378.85,89563.93,89253.8,89341.05,586,140,0
1741185360,89341.05,89414.03,88823.83,88862.31,665,140,0
1741185420,88870.61,88914.24,88515.71,88584.19,752,140,0
1741185480,88577.03,88735.54,88395.59,88511.65,736,140,0
1741185540,88511.45,88756.3,88481.94,88743.9,714,140,0
1741185600,88741.99,89021.8,88738.34,89012.71,683,140,0
1741185660,89012.7,89473.07,89002.08,89386.5,618,140,0
1741185720,89388.35,89780.11,89370.52,89689.83,684,140,0
1741185780,89691.88,89840.44,89531.73,89671.79,624,140,0
1741185840,89667.88,89683.16,89356.74,89366.03,535,140,0
1741185900,89369.06,89435.41,89171.51,89349.35,596,140,0
1741185960,89353.14,89432.4,89107.47,89122.07,620,140,0
1741186020,89122.24,89122.54,88849.33,88972.11,618,140,0
1741186080,88972.11,89209.47,88893.5,89050.02,601,140,0
1741186140,89046.63,89159.67,88918.92,88936.16,616,140,0
1741186200,88924.85,89006.67,88777.14,88839.26,657,140,0
1741186260,88847.95,89132.43,88847.95,89097.71,620,140,0
1741186320,89086.69,89378.11,89029.5,89307.84,628,140,0
1741186380,89307.83,89393.57,89029.65,89125.14,588,140,0
1741186440,89130.23,89166.93,88814.97,88888.82,556,140,0
1741186500,88889.94,89040.2,88757.3,88823.31,617,140,0
1741186560,88825.2,88841.59,88444.87,88457.53,620,140,0
1741186620,88461.58,88523.23,88154.19,88261.75,649,140,0
1741186680,88261.63,88492.33,88244.82,88378.27,610,140,0
1741186740,88381.39,88572.06,88341.76,88529.12,557,140,0
1741186800,88525.44,89561.44,88525.44,89297.69,781,140,0
1741186860,89302.48,89373.46,88969.55,89058.09,773,140,0
1741186920,89039.35,89177.69,88804.59,88955.7,715,140,0
1741186980,88952.32,89108.41,88798.27,89088.32,723,140,0
1741187040,89091.17,89144.99,88841.53,88958.4,616,140,0
1741187100,88962.14,89126.76,88891.89,88899.2,631,140,0
1741187160,88898.64,89071.33,88858.42,88934.61,619,140,0
1741187220,88923.36,89215.9,88909.84,89080.27,561,140,0
1741187280,89075.08,89201.06,89041.14,89139.4,570,140,0
1741187340,89139.4,89194.56,89008.25,89077.38,483,140,0
1741187400,89074.78,89161.71,88913.21,88913.21,564,140,0
1741187460,88910.08,89067.5,88701.68,88712.76,539,140,0
1741187520,88712.56,88929.01,88604.52,88894.55,503,140,0
1741187580,88884.03,88902.56,88662.26,88694.74,516,140,0
1741187640,88694.73,88705.01,88504.5,88649.62,479,140,0
1741187700,88649.62,88759.58,88504.1,88504.1,562,140,0
1741187760,88518.36,88628.83,88515.87,88561.29,598,140,0
1741187820,88561.2,88561.2,88283.82,88422.96,526,140,0
1741187880,88422.77,88571.65,88268.84,88377.05,522,140,0
1741187940,88369.17,88375.59,88240.52,88325.35,482,140,0
1741188000,88328.41,88538.91,88234.33,88322.87,563,140,0
1741188060,88321.77,88409.08,88120.95,88190.61,482,140,0
1741188120,88190.6,88380.97,88137.8,88380.97,519,140,0
1741188180,88380.97,88538.17,88372.79,88514.8,548,140,0
1741188240,88514.8,88544.06,88288.18,88332.91,537,140,0
1741188300,88329.62,88357.11,88254.3,88338.06,520,140,0
1741188360,88339.09,88515.5,88307.3,88360.38,518,140,0
1741188420,88357.28,88404.41,88143.44,88143.44,507,140,0
1741188480,88137.28,88140.4,87898.55,87984.47,545,140,0
1741188540,87975.06,88085.36,87964.45,88063.56,501,140,0
1741188600,88063.56,88161.15,87991.6,88132.38,594,140,0
1741188660,88129.18,88344.74,88104.72,88291.87,577,140,0
1741188720,88291.38,88448.94,88251.47,88304.72,506,140,0
1741188780,88304.71,88558.68,88245.16,88372.36,534,140,0
1741188840,88372.36,88475.71,88275.89,88470.32,492,140,0
1741188900,88469.63,88662.84,88433.45,88635.23,533,140,0
1741188960,88633.56,88687.47,88520.55,88628.17,518,140,0
1741189020,88628.59,88713.97,88579.93,88647.31,424,140,0
1741189080,88647.26,88758.07,88611.01,88715.63,488,140,0
1741189140,88716.03,88797.2,88654.3,88675.01,476,140,0
1741189200,88671.9,88692.3,88479.47,88528.25,429,140,0
1741189260,88527.98,88577.69,88415.74,88556.17,470,140,0
1741189320,88556.17,88585.06,88359.34,88397.17,427,140,0
1741189380,88397.39,88520.24,88342.88,88482.49,425,140,0
1741189440,88481.67,88608.78,88455.93,88579.73,457,140,0
1741189500,88581.95,88734.36,88531.04,88531.04,469,140,0
1741189560,88531.04,88684.03,88483.28,88596.94,436,140,0
1741189620,88595.68,88674.6,88483.77,88493.48,446,140,0
1741189680,88494.46,88535.8,88426.13,88432.47,445,140,0
1741189740,88432.97,88432.97,88259.79,88384.73,430,140,0
1741189800,88379.61,88410.11,88237.18,88296.58,388,140,0
1741189860,88296.58,88380.31,88140.96,88326.15,415,140,0
1741189920,88325.38,88514.67,88286.78,88470.31,460,140,0
1741189980,88471.72,88622.34,88471.72,88519.81,413,140,0
1741190040,88519.81,88644.48,88501.42,88615.34,463,140,0
1741190100,88602.24,88668.36,88513.88,88595.54,481,140,0
1741190160,88593.47,88634.68,88464.51,88513.54,460,140,0
1741190220,88513.55,88565.6,88420.76,88519.9,459,140,0
1741190280,88519.83,88591.01,88383.94,88418.15,345,140,0
1741190340,88417.99,88417.99,88295.68,88331.17,323,140,0
1741190400,88331.16,88343.07,88204.83,88281.58,385,140,0
1741190460,88281.57,88284.65,88178.84,88207.51,398,140,0
1741190520,88207.5,88258.86,88151.86,88228.68,365,140,0
1741190580,88228.68,88359.89,88182.89,88337.8,369,140,0
1741190640,88337.8,88347.84,88191.09,88347.54,438,140,0
1741190700,88347.88,88416.6,88222.74,88249.77,485,140,0
1741190760,88249.76,88293.26,88176.7,88214.45,474,140,0
1741190820,88215.68,88315.22,88138.01,88254.59,463,140,0
1741190880,88254.68,88256.14,88057.81,88064.26,435,140,0
1741190940,88064.61,88122.35,88017.29,88046.85,375,140,0
1741191000,88049.24,88111.36,87883.65,87897.3,464,140,0
1741191060,87897.85,87908.24,87690.37,87716.5,459,140,0
1741191120,87720.44,87740.61,87582.28,87662.94,474,140,0
1741191180,87662.94,87895.1,87608.81,87886.45,472,140,0
1741191240,87886.46,87976.69,87846.57,87885.58,516,140,0
1741191300,87885.58,88005.56,87872.19,87942.13,513,140,0
1741191360,87942.13,87979.57,87790.89,87840.13,511,140,0
1741191420,87842.18,87847.42,87679.09,87769.5,428,140,0
1741191480,87769.64,87970.0,87750.08,87964.72,493,140,0
1741191540,87967.42,88066.75,87843.91,87977.79,484,140,0
1741191600,87975.69,88063.85,87844.79,88061.91,475,140,0
1741191660,88059.5,88244.78,88010.04,88183.27,481,140,0
1741191720,88185.17,88200.25,88110.61,88125.37,449,140,0
1741191780,88122.06,88173.59,88000.94,88031.09,437,140,0
1741191840,88031.1,88050.7,87905.17,88027.88,474,140,0
1741191900,88028.63,88146.56,87838.06,87872.65,450,140,0
1741191960,87872.65,87883.32,87650.2,87660.64,399,140,0
1741192020,87660.64,87750.15,87566.66,87580.96,464,140,0
1741192080,87580.89,87779.33,87559.17,87748.98,389,140,0
1741192140,87746.46,87936.89,87746.46,87900.72,475,140,0
1741192200,87899.47,87919.23,87779.04,87902.58,464,140,0
1741192260,87900.77,87909.34,87756.5,87779.12,454,140,0
1741192320,87779.12,87902.01,87709.74,87889.09,473,140,0
1741192380,87882.05,87998.61,87726.53,87864.72,437,140,0
1741192440,87864.92,87875.88,87634.53,87672.69,449,140,0
1741192500,87672.69,87876.73,87603.67,87830.66,462,140,0
1741192560,87838.34,88016.81,87838.34,87989.03,456,140,0
1741192620,87986.23,88196.39,87979.53,88160.47,468,140,0
1741192680,88160.07,88251.57,88074.03,88227.36,423,140,0
1741192740,88226.97,88306.65,88156.22,88156.46,413,140,0
1741192800,88156.47,88183.37,88028.83,88113.64,460,140,0
1741192860,88118.73,88135.85,87988.74,88037.66,355,140,0
1741192920,88037.67,88144.66,88021.15,88081.33,390,140,0
1741192980,88081.33,88089.86,87968.89,88041.71,356,140,0
1741193040,88040.91,88107.83,88019.48,88099.51,423,140,0
1741193100,88099.54,88196.58,88099.54,88147.78,450,140,0
1741193160,88145.52,88145.73,87952.12,88076.68,455,140,0
1741193220,88076.68,88267.26,88068.04,88259.11,442,140,0
1741193280,88259.12,88298.91,88160.74,88206.41,418,140,0
1741193340,88206.61,88339.98,88185.22,88284.46,383,140,0
1741193400,88284.46,88284.46,88082.95,88103.28,384,140,0
1741193460,88102.67,88284.59,88060.77,88267.79,478,140,0
1741193520,88267.85,88448.78,88182.66,88432.6,447,140,0
1741193580,88432.6,88540.08,88374.26,88452.56,409,140,0
1741193640,88450.36,88506.91,88386.03,88456.05,457,140,0
1741193700,88461.26,88619.61,88444.69,88564.74,483,140,0
1741193760,88560.54,88677.43,88486.73,88671.03,470,140,0
1741193820,88663.85,88945.78,88550.76,88924.35,500,140,0
1741193880,88935.9,89265.06,88931.23,89017.3,706,140,0
1741193940,89014.95,89097.23,88857.33,88906.68,579,140,0
1741194000,88910.47,89258.3,88887.4,89141.97,594,140,0
1741194060,89141.98,89225.07,89032.81,89171.92,591,140,0
1741194120,89171.39,89178.4,88944.21,89030.32,537,140,0
1741194180,89035.83,89085.42,88837.22,88975.26,487,140,0
1741194240,88974.42,89034.98,88783.24,88857.94,482,140,0
1741194300,88859.09,89016.01,88761.58,88871.04,534,140,0
1741194360,88871.04,88982.03,88805.93,88900.88,508,140,0
1741194420,88901.41,89066.8,88851.34,88940.88,497,140,0
1741194480,88941.19,89068.41,88913.96,89056.87,427,140,0
1741194540,89056.87,89168.16,89030.23,89136.92,454,140,0
1741194600,89137.52,89204.8,88993.82,89066.96,488,140,0
1741194660,89066.96,89165.98,89023.99,89084.94,455,140,0
1741194720,89084.95,89195.62,89061.16,89100.69,447,140,0
1741194780,89109.62,89351.59,89088.16,89332.34,506,140,0
1741194840,89332.35,89339.25,89127.72,89128.5,382,140,0
1741194900,89127.88,89223.96,89087.2,89213.52,506,140,0
1741194960,89213.52,89286.29,89176.95,89269.74,393,140,0
1741195020,89270.62,89361.11,89204.09,89320.58,486,140,0
1741195080,89321.9,89539.53,89292.9,89517.19,506,140,0
1741195140,89517.86,89527.77,89363.66,89372.86,404,140,0
1741195200,89371.17,89507.61,89232.04,89491.77,441,140,0
1741195260,89487.43,89594.1,89420.79,89471.78,481,140,0
1741195320,89464.72,89564.71,89368.18,89508.38,493,140,0
1741195380,89508.38,89749.28,89496.21,89727.31,478,140,0
1741195440,89729.64,89743.15,89601.15,89725.47,447,140,0
1741195500,89725.47,89909.78,89682.45,89869.6,490,140,0
1741195560,89871.53,89964.58,89770.0,89912.22,493,140,0
1741195620,89911.31,89912.67,89748.54,89778.72,470,140,0
1741195680,89776.43,89953.07,89772.7,89915.09,411,140,0
1741195740,89915.09,90120.11,89869.12,90054.48,411,140,0
1741195800,90054.06,90204.91,89997.01,90065.41,426,140,0
1741195860,90067.59,90145.66,90000.74,90131.79,465,140,0
1741195920,90131.79,90359.21,90092.34,90254.38,467,140,0
1741195980,90254.38,90512.42,90243.2,90477.44,480,140,0
1741196040,90472.95,90484.15,90269.76,90429.01,441,140,0
1741196100,90424.72,90424.72,90208.96,90237.72,448,140,0
1741196160,90237.72,90242.56,89895.26,89944.84,527,140,0
1741196220,89948.4,90096.26,89921.0,89959.95,449,140,0
1741196280,89959.95,90005.32,89802.76,89802.76,460,140,0
1741196340,89802.76,89955.6,89791.75,89901.06,428,140,0
1741196400,89898.96,89954.33,89784.93,89914.07,439,140,0
1741196460,89914.07,89943.19,89827.84,89872.91,435,140,0
1741196520,89872.91,89965.83,89822.2,89927.34,385,140,0
1741196580,89930.2,90010.12,89772.65,89788.7,390,140,0
1741196640,89789.09,89809.59,89589.38,89772.01,438,140,0
1741196700,89770.13,89801.72,89569.27,89656.01,460,140,0
1741196760,89655.45,89664.22,89445.01,89531.65,511,140,0
1741196820,89531.89,89594.9,89332.6,89561.13,482,140,0
1741196880,89558.34,89730.76,89497.56,89649.55,394,140,0
1741196940,89649.57,89769.64,89641.48,89737.27,454,140,0
1741197000,89738.51,89900.26,89737.59,89824.97,363,140,0
1741197060,89825.23,89963.51,89825.23,89922.17,425,140,0
1741197120,89922.17,89954.92,89794.28,89840.73,417,140,0
1741197180,89850.4,90070.8,89850.4,90051.77,417,140,0
1741197240,90052.92,90074.96,89884.45,89953.75,391,140,0
1741197300,89953.76,90029.19,89863.93,89891.27,456,140,0
1741197360,89890.78,89890.78,89668.61,89668.61,409,140,0
1741197420,89663.2,89703.79,89569.2,89640.01,408,140,0
1741197480,89640.12,89741.96,89620.68,89741.96,390,140,0
1741197540,89743.26,89817.36,89679.03,89724.28,459,140,0
1741197600,89724.02,89764.68,89552.37,89559.45,468,140,0
1741197660,89558.24,89630.82,89451.28,89529.31,510,140,0
1741197720,89533.3,89574.42,89429.0,89516.15,528,140,0
1741197780,89515.73,89681.35,89471.53,89646.52,457,140,0
1741197840,89648.26,89765.65,89635.4,89698.35,459,140,0
1741197900,89698.36,89872.34,89663.77,89788.46,414,140,0
1741197960,89789.68,89980.13,89709.75,89914.29,482,140,0
1741198020,89912.39,89958.0,89269.86,89376.29,599,140,0
1741198080,89377.92,89377.92,88896.17,88990.78,652,140,0
1741198140,88990.78,89187.2,88948.03,89099.77,608,140,0
1741198200,89098.72,89260.85,89073.48,89235.96,605,140,0
1741198260,89236.2,89477.5,89208.42,89435.15,510,140,0
1741198320,89436.64,89483.67,89284.6,89461.29,488,140,0
1741198380,89458.93,89507.22,89341.83,89424.08,375,140,0
1741198440,89424.93,89425.85,89266.15,89266.15,452,140,0
1741198500,89280.88,89426.16,89173.77,89413.72,536,140,0
1741198560,89413.1,89465.61,89295.87,89308.37,467,140,0
1741198620,89308.4,89334.82,89119.83,89141.63,500,140,0
1741198680,89138.63,89196.21,89042.92,89076.56,515,140,0
1741198740,89074.35,89238.69,89050.88,89204.21,411,140,0
1741198800,89200.37,89372.95,89187.22,89289.49,458,140,0
1741198860,89289.49,89318.28,89189.83,89233.23,416,140,0
1741198920,89233.22,89436.01,89196.46,89391.62,462,140,0
1741198980,89390.2,89440.19,89321.2,89354.59,474,140,0
1741199040,89352.55,89421.14,89331.95,89411.89,380,140,0
1741199100,89411.89,89432.63,89297.62,89319.23,420,140,0
1741199160,89321.64,89392.88,89226.34,89371.85,430,140,0
1741199220,89371.63,89419.34,89327.41,89402.97,403,140,0
1741199280,89404.87,89478.52,89358.24,89468.39,395,140,0
1741199340,89476.34,89500.96,89396.55,89416.59,384,140,0
1741199400,89416.59,89424.59,89249.48,89272.54,454,140,0
1741199460,89272.53,89313.05,89162.94,89173.43,443,140,0
1741199520,89172.66,89179.55,89017.92,89038.56,403,140,0
1741199580,89038.56,89239.87,88983.89,89226.69,394,140,0
1741199640,89229.79,89268.19,89144.67,89212.54,430,140,0
1741199700,89214.09,89269.57,89082.7,89240.91,440,140,0
1741199760,89240.87,89346.81,89181.37,89301.84,429,140,0
1741199820,89300.76,89370.95,89222.2,89236.35,383,140,0
1741199880,89236.06,89248.07,89114.52,89230.14,390,140,0
1741199940,89229.72,89311.85,89166.64,89291.45,365,140,0
1741200000,89294.29,89314.71,89136.33,89157.96,371,140,0
1741200060,89157.13,89261.46,89132.43,89252.15,288,140,0
